,CUSTNO,년도,반기,구매합계,평균구매,구매빈도,고정고객여부
9393,2354,2014,1,19421090,122918,158,고정고객
9397,2355,2014,1,3094166,13938,222,고정고객
9401,2356,2014,1,3518797,10411,338,고정고객
9405,2357,2014,1,1765892,5384,328,고정고객
9409,2358,2014,1,4724418,14061,336,고정고객
9413,2359,2014,1,2783552,7443,374,고정고객
9417,2360,2014,1,94657,4982,19,고정고객
9421,2361,2014,1,10896260,59219,184,고정고객
9425,2362,2014,1,19107301,54592,350,고정고객
9429,2363,2014,1,2019743,6272,322,고정고객
9433,2364,2014,1,31703610,76764,413,고정고객
9437,2365,2014,1,21159097,97060,218,고정고객
9444,2367,2014,1,5048066,4731,1067,고정고객
9448,2368,2014,1,11348606,45214,251,고정고객
9452,2369,2014,1,5142639,13677,376,고정고객
9456,2370,2014,1,53122898,192474,276,고정고객
9460,2371,2014,1,2500863,6723,372,고정고객
9464,2372,2014,1,1773750,12491,142,고정고객
9468,2373,2014,1,5677644,14159,401,고정고객
9472,2374,2014,1,20769100,91494,227,고정고객
9476,2375,2014,1,14081800,90268,156,고정고객
9480,2376,2014,1,6563390,28413,231,고정고객
9484,2377,2014,1,3363222,7558,445,고정고객
9488,2378,2014,1,7847800,26159,300,고정고객
9492,2379,2014,1,2250354,15737,143,고정고객
9496,2380,2014,1,3977747,8287,480,고정고객
9500,2381,2014,1,2175812,7253,300,고정고객
9504,2382,2014,1,5188101,6281,826,고정고객
9508,2383,2014,1,8768450,35215,249,고정고객
9512,2384,2014,1,6492260,55489,117,고정고객
9516,2385,2014,1,66829120,265195,252,고정고객
9520,2386,2014,1,4231970,14394,294,고정고객
9524,2387,2014,1,7175280,38577,186,고정고객
9528,2388,2014,1,2688855,11345,237,고정고객
9532,2389,2014,1,4518636,14815,305,고정고객
9536,2390,2014,1,26250980,104171,252,고정고객
9540,2391,2014,1,3817210,25619,149,고정고객
9544,2392,2014,1,10687815,18146,589,고정고객
9548,2393,2014,1,54124278,99676,543,고정고객
9552,2394,2014,1,16079820,98048,164,고정고객
9556,2395,2014,1,2655210,7062,376,고정고객
9560,2396,2014,1,11581420,148480,78,고정고객
9564,2397,2014,1,3058234,10961,279,고정고객
9568,2398,2014,1,4484682,5809,772,고정고객
9572,2399,2014,1,910390,10004,91,고정고객
9576,2400,2014,1,2948186,31034,95,고정고객
9580,2401,2014,1,2920940,5244,557,고정고객
9584,2402,2014,1,14005465,43904,319,고정고객
9588,2403,2014,1,3022681,6232,485,고정고객
9592,2404,2014,1,11375340,69362,164,고정고객
9596,2405,2014,1,3309379,4407,751,고정고객
9600,2406,2014,1,4275478,12112,353,고정고객
9604,2407,2014,1,3333660,11535,289,고정고객
9608,2408,2014,1,3187466,5357,595,고정고객
9612,2409,2014,1,33885760,121891,278,고정고객
9616,2410,2014,1,2693737,6507,414,고정고객
9620,2411,2014,1,19199464,124672,154,고정고객
9624,2412,2014,1,13049670,42096,310,고정고객
9628,2413,2014,1,6973772,34869,200,고정고객
9632,2414,2014,1,5335622,19762,270,고정고객
9636,2415,2014,1,3383103,9168,369,고정고객
9640,2416,2014,1,35086390,148671,236,고정고객
9644,2417,2014,1,2792820,9068,308,고정고객
9648,2418,2014,1,3914034,7427,527,고정고객
9652,2419,2014,1,3220343,9909,325,고정고객
9656,2420,2014,1,12051499,21143,570,고정고객
9660,2421,2014,1,3138027,4835,649,고정고객
9664,2422,2014,1,40175940,139986,287,고정고객
9668,2423,2014,1,12148990,92038,132,고정고객
9672,2424,2014,1,3767280,4662,808,고정고객
9676,2425,2014,1,6461110,20191,320,고정고객
9680,2426,2014,1,3326130,25390,131,고정고객
9684,2427,2014,1,5490845,22052,249,고정고객
9688,2428,2014,1,3538124,13661,259,고정고객
9692,2429,2014,1,30064146,231263,130,고정고객
9696,2430,2014,1,15722359,50392,312,고정고객
9700,2431,2014,1,3936190,13620,289,고정고객
9704,2432,2014,1,6753302,19746,342,고정고객
9708,2433,2014,1,8953378,20488,437,고정고객
9712,2434,2014,1,12797880,95507,134,고정고객
9716,2435,2014,1,25964941,41084,632,고정고객
9720,2436,2014,1,4558901,8700,524,고정고객
9724,2437,2014,1,8303250,63384,131,고정고객
9728,2438,2014,1,45051780,290657,155,고정고객
9732,2439,2014,1,20368836,55350,368,고정고객
9736,2440,2014,1,16055453,48653,330,고정고객
9740,2441,2014,1,4446212,7057,630,고정고객
9744,2442,2014,1,1829535,5664,323,고정고객
9748,2443,2014,1,31470980,260091,121,고정고객
9752,2444,2014,1,3331046,6826,488,고정고객
9756,2445,2014,1,3611562,15368,235,고정고객
9760,2446,2014,1,1986700,29216,68,고정고객
9764,2447,2014,1,3406469,7587,449,고정고객
9768,2448,2014,1,3971084,8222,483,고정고객
9772,2449,2014,1,4940160,40828,121,고정고객
9776,2450,2014,1,120149695,583251,206,고정고객
9780,2451,2014,1,18377418,87512,210,고정고객
9784,2452,2014,1,1322326,7226,183,고정고객
9788,2453,2014,1,8387650,54821,153,고정고객
9792,2454,2014,1,3232791,7432,435,고정고객
9796,2455,2014,1,5457457,6091,896,고정고객
9800,2456,2014,1,13321880,40615,328,고정고객
9804,2457,2014,1,35302230,326873,108,고정고객
9808,2458,2014,1,32993600,244397,135,고정고객
9812,2459,2014,1,6056568,15372,394,고정고객
9816,2460,2014,1,25896930,223249,116,고정고객
9820,2461,2014,1,16124256,41990,384,고정고객
9824,2462,2014,1,18047394,95997,188,고정고객
9828,2463,2014,1,5293757,23218,228,고정고객
9832,2464,2014,1,6500577,36114,180,고정고객
9836,2465,2014,1,11373570,50326,226,고정고객
9840,2466,2014,1,3190603,9013,354,고정고객
9844,2467,2014,1,2502716,5118,489,고정고객
9848,2468,2014,1,5637540,17032,331,고정고객
9852,2469,2014,1,5056311,8344,606,고정고객
9856,2470,2014,1,3489386,13738,254,고정고객
9860,2471,2014,1,24002050,72733,330,고정고객
9864,2472,2014,1,59040440,383379,154,고정고객
9868,2473,2014,1,16476130,85813,192,고정고객
9872,2474,2014,1,11930260,119303,100,고정고객
9876,2475,2014,1,3736898,7658,488,고정고객
9880,2476,2014,1,3297409,8244,400,고정고객
9884,2477,2014,1,24051960,149391,161,고정고객
9888,2478,2014,1,4472320,31058,144,고정고객
9892,2479,2014,1,3794295,12862,295,고정고객
9896,2480,2014,1,11330535,18636,608,고정고객
9900,2481,2014,1,5296210,52962,100,고정고객
9904,2482,2014,1,2422820,20023,121,고정고객
9908,2483,2014,1,3901273,15543,251,고정고객
9912,2484,2014,1,42425076,230571,184,고정고객
9916,2485,2014,1,3827740,20041,191,고정고객
9920,2486,2014,1,37553657,151426,248,고정고객
9924,2487,2014,1,4523642,13544,334,고정고객
9928,2488,2014,1,33817340,174316,194,고정고객
9932,2489,2014,1,1627066,7822,208,고정고객
9936,2490,2014,1,13486162,31807,424,고정고객
9940,2491,2014,1,3882869,12059,322,고정고객
9944,2492,2014,1,3004564,15649,192,고정고객
9948,2493,2014,1,17635145,108191,163,고정고객
9952,2494,2014,1,23121794,91031,254,고정고객
9956,2495,2014,1,3893316,13021,299,고정고객
9960,2496,2014,1,113266550,690650,164,고정고객
9964,2497,2014,1,10428750,90685,115,고정고객
9968,2498,2014,1,11905370,45967,259,고정고객
9972,2499,2014,1,30760720,188716,163,고정고객
9976,2500,2014,1,4393231,5834,753,고정고객
9980,2501,2014,1,24720573,121179,204,고정고객
9984,2502,2014,1,16754187,77208,217,고정고객
9988,2503,2014,1,32379896,239851,135,고정고객
9992,2504,2014,1,13160735,28548,461,고정고객
9996,2505,2014,1,7603070,14455,526,고정고객
10000,2506,2014,1,36023100,104718,344,고정고객
10004,2507,2014,1,12060103,33132,364,고정고객
10008,2508,2014,1,1512424,7450,203,고정고객
10012,2509,2014,1,7048420,23034,306,고정고객
10016,2510,2014,1,11567570,82040,141,고정고객
10020,2511,2014,1,1133110,3087,367,고정고객
10024,2512,2014,1,1651331,7057,234,고정고객
10028,2513,2014,1,20425508,90780,225,고정고객
10032,2514,2014,1,5040307,16801,300,고정고객
10036,2515,2014,1,26189196,82877,316,고정고객
10040,2516,2014,1,2733641,8875,308,고정고객
10044,2517,2014,1,9442810,65575,144,고정고객
10048,2518,2014,1,3151993,7083,445,고정고객
10052,2519,2014,1,1990611,6182,322,고정고객
10056,2520,2014,1,8565568,10536,813,고정고객
10060,2521,2014,1,26167134,134190,195,고정고객
10064,2522,2014,1,27001510,177642,152,고정고객
10068,2523,2014,1,3610970,15366,235,고정고객
10072,2524,2014,1,3724169,6197,601,고정고객
10076,2525,2014,1,4145334,51817,80,고정고객
10080,2526,2014,1,21069568,92007,229,고정고객
10084,2527,2014,1,26090760,76964,339,고정고객
10088,2528,2014,1,4515570,7427,608,고정고객
10092,2529,2014,1,5404439,12037,449,고정고객
10096,2530,2014,1,1744223,10082,173,고정고객
10100,2531,2014,1,8452039,7236,1168,고정고객
10104,2532,2014,1,2098888,5119,410,고정고객
10108,2533,2014,1,2922760,9941,294,고정고객
10112,2534,2014,1,22160630,108101,205,고정고객
10116,2535,2014,1,705296,7666,92,고정고객
10120,2536,2014,1,4068660,12292,331,고정고객
10124,2537,2014,1,918596,4992,184,고정고객
10128,2538,2014,1,21653295,63686,340,고정고객
10132,2539,2014,1,5249155,31432,167,고정고객
10136,2540,2014,1,8067980,30217,267,고정고객
10140,2541,2014,1,16478726,83648,197,고정고객
10144,2542,2014,1,4674923,10897,429,고정고객
10148,2543,2014,1,3484824,14520,240,고정고객
10152,2544,2014,1,12155983,41207,295,고정고객
10156,2545,2014,1,878113,3753,234,고정고객
10160,2546,2014,1,5818500,66879,87,고정고객
10164,2547,2014,1,5475474,9992,548,고정고객
10168,2548,2014,1,10670030,41680,256,고정고객
10172,2549,2014,1,1652493,3032,545,고정고객
10176,2550,2014,1,3199697,10491,305,고정고객
10180,2551,2014,1,4532261,8801,515,고정고객
10184,2552,2014,1,18410910,66226,278,고정고객
10188,2553,2014,1,2884640,21368,135,고정고객
10192,2554,2014,1,2304238,13716,168,고정고객
10196,2555,2014,1,2874333,9581,300,고정고객
10200,2556,2014,1,14189036,60637,234,고정고객
10204,2557,2014,1,28629080,289183,99,고정고객
10208,2558,2014,1,11392400,27060,421,고정고객
10212,2559,2014,1,15771080,54571,289,고정고객
10216,2560,2014,1,3387420,6590,514,고정고객
10220,2561,2014,1,8056537,37824,213,고정고객
10224,2562,2014,1,2781697,6818,408,고정고객
10228,2563,2014,1,1059403,5821,182,고정고객
10232,2564,2014,1,2471376,9119,271,고정고객
10236,2565,2014,1,4117178,12181,338,고정고객
10240,2566,2014,1,25147296,93138,270,고정고객
10244,2567,2014,1,2117222,6555,323,고정고객
10248,2568,2014,1,3404978,10381,328,고정고객
10252,2569,2014,1,6226190,26160,238,고정고객
10256,2570,2014,1,18761403,54067,347,고정고객
10260,2571,2014,1,11681790,12781,914,고정고객
10264,2572,2014,1,8776080,19204,457,고정고객
10268,2573,2014,1,13301013,74725,178,고정고객
10272,2574,2014,1,31952242,103072,310,고정고객
10276,2575,2014,1,19590948,100984,194,고정고객
10280,2576,2014,1,4495352,8325,540,고정고객
10284,2577,2014,1,3195309,15977,200,고정고객
10288,2578,2014,1,20401593,52178,391,고정고객
10292,2579,2014,1,2258219,9651,234,고정고객
10296,2580,2014,1,14092910,178391,79,고정고객
10300,2581,2014,1,11465446,51185,224,고정고객
10304,2582,2014,1,3489025,10903,320,고정고객
10308,2583,2014,1,8634680,23919,361,고정고객
10312,2584,2014,1,10694584,8563,1249,고정고객
10316,2585,2014,1,2335303,7632,306,고정고객
10320,2586,2014,1,9564508,13782,694,고정고객
10324,2587,2014,1,9851042,49255,200,고정고객
10328,2588,2014,1,2774047,7518,369,고정고객
10332,2589,2014,1,2601432,11825,220,고정고객
10336,2590,2014,1,11715485,21379,548,고정고객
10340,2591,2014,1,78940531,296769,266,고정고객
10344,2592,2014,1,26393130,121627,217,고정고객
10348,2593,2014,1,4821010,45056,107,고정고객
10352,2594,2014,1,3392084,6449,526,고정고객
10356,2595,2014,1,12539450,41798,300,고정고객
10360,2596,2014,1,2763295,10879,254,고정고객
10364,2597,2014,1,6165526,32622,189,고정고객
10368,2598,2014,1,23302320,261824,89,고정고객
10372,2599,2014,1,1971101,5187,380,고정고객
10376,2600,2014,1,4875554,6580,741,고정고객
10380,2601,2014,1,33510957,132980,252,고정고객
10384,2602,2014,1,4098250,8004,512,고정고객
10388,2603,2014,1,1907494,4641,411,고정고객
10392,2604,2014,1,20137910,44652,451,고정고객
10396,2605,2014,1,5819120,24868,234,고정고객
10400,2606,2014,1,2229786,11039,202,고정고객
10404,2607,2014,1,4128793,7955,519,고정고객
10408,2608,2014,1,9239863,49945,185,고정고객
10412,2609,2014,1,3614695,8234,439,고정고객
10416,2610,2014,1,1785809,7259,246,고정고객
10420,2611,2014,1,3934860,5124,768,고정고객
10424,2612,2014,1,8342170,173795,48,고정고객
10428,2613,2014,1,17648450,121713,145,고정고객
10432,2614,2014,1,1560050,4937,316,고정고객
10436,2615,2014,1,5688420,14438,394,고정고객
10440,2616,2014,1,15065590,63568,237,고정고객
10444,2617,2014,1,3414389,11158,306,고정고객
10448,2618,2014,1,10353048,12238,846,고정고객
10452,2619,2014,1,10749950,52439,205,고정고객
10456,2620,2014,1,3175567,8357,380,고정고객
10460,2621,2014,1,3302380,150108,22,비고정고객
10463,2622,2014,1,4897610,8937,548,고정고객
10467,2623,2014,1,13921640,128904,108,고정고객
10471,2624,2014,1,5675740,44691,127,고정고객
10475,2625,2014,1,10037676,34494,291,고정고객
10479,2626,2014,1,11220380,86980,129,고정고객
10483,2627,2014,1,3851010,17665,218,고정고객
10487,2628,2014,1,2900611,9297,312,고정고객
10491,2629,2014,1,9627866,9293,1036,고정고객
10495,2630,2014,1,1889831,7382,256,고정고객
10499,2631,2014,1,6437110,49138,131,고정고객
10503,2632,2014,1,12548007,24701,508,고정고객
10507,2633,2014,1,11134280,41546,268,고정고객
10511,2634,2014,1,10548260,67186,157,고정고객
10515,2635,2014,1,3200137,8696,368,고정고객
10519,2636,2014,1,2354189,6784,347,고정고객
10523,2637,2014,1,2746762,9125,301,고정고객
10527,2638,2014,1,22594386,124145,182,고정고객
10531,2639,2014,1,11225290,45263,248,고정고객
10535,2640,2014,1,32206410,210499,153,고정고객
10539,2641,2014,1,23239610,126302,184,고정고객
10543,2642,2014,1,19429410,133078,146,고정고객
10547,2643,2014,1,39900460,160243,249,고정고객
10551,2644,2014,1,9884953,16641,594,고정고객
10555,2645,2014,1,23802640,71053,335,고정고객
10559,2646,2014,1,11221542,31970,351,고정고객
10563,2647,2014,1,4957883,7845,632,고정고객
10567,2648,2014,1,4841239,12164,398,고정고객
10571,2649,2014,1,6236684,16456,379,고정고객
10575,2650,2014,1,3499650,10144,345,고정고객
10579,2651,2014,1,2725897,6681,408,고정고객
10583,2652,2014,1,11799074,19830,595,고정고객
10587,2653,2014,1,18942950,208164,91,고정고객
10591,2654,2014,1,12240526,59710,205,고정고객
10595,2655,2014,1,11656880,159683,73,고정고객
10599,2656,2014,1,14846170,125815,118,고정고객
10603,2657,2014,1,139209400,565892,246,고정고객
10607,2658,2014,1,3311959,7032,471,고정고객
10611,2659,2014,1,4146758,8515,487,고정고객
10615,2660,2014,1,16819576,51123,329,고정고객
10619,2661,2014,1,28027250,66102,424,고정고객
10623,2662,2014,1,18444241,107861,171,고정고객
10627,2663,2014,1,8813100,54402,162,고정고객
10631,2664,2014,1,7541810,26650,283,고정고객
10635,2665,2014,1,27141540,124502,218,고정고객
10639,2666,2014,1,6511450,12945,503,고정고객
10643,2667,2014,1,4128865,11159,370,고정고객
10647,2668,2014,1,1068268,2879,371,고정고객
10651,2669,2014,1,5209140,35436,147,고정고객
10655,2670,2014,1,5384183,5865,918,고정고객
10659,2671,2014,1,41490096,156566,265,고정고객
10663,2672,2014,1,1942969,7304,266,고정고객
10667,2673,2014,1,3190153,13518,236,고정고객
10671,2674,2014,1,1835922,5684,323,고정고객
10675,2675,2014,1,29574235,129712,228,고정고객
10679,2676,2014,1,3263811,4300,759,고정고객
10683,2677,2014,1,19739536,116802,169,고정고객
10687,2678,2014,1,3530616,12345,286,고정고객
10691,2679,2014,1,55535264,230437,241,고정고객
10695,2680,2014,1,1827457,8702,210,고정고객
10699,2681,2014,1,3274908,6179,530,고정고객
10703,2682,2014,1,10233860,51426,199,고정고객
10707,2683,2014,1,16211310,34640,468,고정고객
10711,2684,2014,1,4140529,12286,337,고정고객
10715,2685,2014,1,5984135,19180,312,고정고객
10719,2686,2014,1,36817783,118385,311,고정고객
10723,2687,2014,1,6883344,15787,436,고정고객
10727,2688,2014,1,5361607,6031,889,고정고객
10731,2689,2014,1,2707807,5109,530,고정고객
10735,2690,2014,1,13457750,59812,225,고정고객
10739,2691,2014,1,15106133,77072,196,고정고객
10743,2692,2014,1,16579843,126564,131,고정고객
10747,2693,2014,1,9601821,52469,183,고정고객
10751,2694,2014,1,22243097,23002,967,고정고객
10755,2695,2014,1,32229723,76737,420,고정고객
10759,2696,2014,1,3117480,28341,110,고정고객
10763,2697,2014,1,17568440,85284,206,고정고객
10767,2698,2014,1,5925257,24284,244,고정고객
10771,2699,2014,1,3479913,7131,488,고정고객
10775,2700,2014,1,6812913,13178,517,고정고객
10779,2701,2014,1,2958237,6062,488,고정고객
10783,2702,2014,1,4154782,21527,193,고정고객
10787,2703,2014,1,3832782,6931,553,고정고객
10791,2704,2014,1,2961714,11800,251,고정고객
10795,2705,2014,1,3018250,12629,239,고정고객
10799,2706,2014,1,10622230,40698,261,고정고객
10803,2707,2014,1,18475290,78954,234,고정고객
10807,2708,2014,1,8047420,39256,205,고정고객
10814,2710,2014,1,3883870,19715,197,고정고객
10818,2711,2014,1,5473734,9200,595,고정고객
10822,2712,2014,1,9226502,27707,333,고정고객
10826,2713,2014,1,2810235,8241,341,고정고객
10830,2714,2014,1,2195382,7926,277,고정고객
10834,2715,2014,1,4979389,13208,377,고정고객
10838,2716,2014,1,20825039,130975,159,고정고객
10842,2717,2014,1,11700410,121879,96,고정고객
10846,2718,2014,1,2641710,22387,118,고정고객
10850,2719,2014,1,2725902,5283,516,고정고객
10854,2720,2014,1,68922051,376623,183,고정고객
10858,2721,2014,1,8105260,26316,308,고정고객
10862,2722,2014,1,7606404,16828,452,고정고객
10866,2723,2014,1,7290085,24220,301,고정고객
10870,2724,2014,1,7520400,259324,29,고정고객
10874,2725,2014,1,31314134,184201,170,고정고객
10878,2726,2014,1,33274912,193459,172,고정고객
10882,2727,2014,1,4965922,10176,488,고정고객
10886,2728,2014,1,1677995,5163,325,고정고객
10890,2729,2014,1,2474910,17553,141,고정고객
10894,2730,2014,1,3682865,13490,273,고정고객
10898,2731,2014,1,2904884,15370,189,고정고객
10902,2732,2014,1,4741689,11708,405,고정고객
10906,2733,2014,1,3938270,10419,378,고정고객
10910,2734,2014,1,2453335,5143,477,고정고객
10914,2735,2014,1,19798064,96576,205,고정고객
10918,2736,2014,1,2024025,9638,210,고정고객
10922,2737,2014,1,13316970,36286,367,고정고객
10926,2738,2014,1,8553741,10599,807,고정고객
10930,2739,2014,1,2985800,11709,255,고정고객
10934,2740,2014,1,1530158,5731,267,고정고객
10938,2741,2014,1,20469800,121123,169,고정고객
10942,2742,2014,1,4584663,67422,68,고정고객
10946,2743,2014,1,3506558,5149,681,고정고객
10950,2744,2014,1,2685696,10097,266,고정고객
10954,2745,2014,1,5283145,13443,393,고정고객
10958,2746,2014,1,2917675,8506,343,고정고객
10962,2747,2014,1,3359463,6075,553,고정고객
10966,2748,2014,1,2757996,5024,549,고정고객
10970,2749,2014,1,8542786,27736,308,고정고객
10974,2750,2014,1,3293116,7676,429,고정고객
10978,2751,2014,1,10034500,26617,377,고정고객
10982,2752,2014,1,3041547,9843,309,고정고객
10986,2753,2014,1,20473816,82890,247,고정고객
10990,2754,2014,1,7505600,19147,392,고정고객
10994,2755,2014,1,3576967,6932,516,고정고객
10998,2756,2014,1,17474682,42108,415,고정고객
11002,2757,2014,1,3269420,16596,197,고정고객
11006,2758,2014,1,2843350,23894,119,고정고객
11010,2759,2014,1,10462810,26623,393,고정고객
11014,2760,2014,1,25542480,116632,219,고정고객
11018,2761,2014,1,29574434,116895,253,고정고객
11022,2762,2014,1,2825690,11973,236,고정고객
11026,2763,2014,1,15342900,56826,270,고정고객
11030,2764,2014,1,1513492,4774,317,고정고객
11034,2765,2014,1,1788238,6001,298,고정고객
11038,2766,2014,1,3148207,4927,639,고정고객
11042,2767,2014,1,8414251,30051,280,고정고객
11046,2768,2014,1,6135698,24252,253,고정고객
11050,2769,2014,1,4167952,5610,743,고정고객
11054,2770,2014,1,4927371,12798,385,고정고객
11058,2771,2014,1,3302230,24829,133,고정고객
11062,2772,2014,1,2112940,16129,131,고정고객
11066,2773,2014,1,288370,7589,38,고정고객
11070,2774,2014,1,20471551,49931,410,고정고객
11074,2775,2014,1,2882747,11624,248,고정고객
11078,2776,2014,1,22659000,166610,136,고정고객
11082,2777,2014,1,5133360,30020,171,고정고객
11086,2778,2014,1,11902190,89490,133,고정고객
11090,2779,2014,1,27736185,46694,594,고정고객
11094,2780,2014,1,3301500,35500,93,고정고객
11098,2781,2014,1,19219808,83929,229,고정고객
11102,2782,2014,1,7221481,33126,218,고정고객
11106,2783,2014,1,4418609,28692,154,고정고객
11110,2784,2014,1,2923699,6041,484,고정고객
11114,2785,2014,1,2520660,35009,72,고정고객
11118,2786,2014,1,29733930,175940,169,고정고객
11122,2787,2014,1,5815309,15263,381,고정고객
11126,2788,2014,1,1407506,3475,405,고정고객
11130,2789,2014,1,2620742,6471,405,고정고객
11134,2790,2014,1,2452206,5413,453,고정고객
11138,2791,2014,1,14345261,42442,338,고정고객
11142,2792,2014,1,1879922,4253,442,고정고객
11146,2793,2014,1,7418748,12617,588,고정고객
11150,2794,2014,1,7608245,33516,227,고정고객
11154,2795,2014,1,7337573,32324,227,고정고객
11158,2796,2014,1,6985390,43388,161,고정고객
11162,2797,2014,1,15345748,45536,337,고정고객
11166,2798,2014,1,5132662,30016,171,고정고객
11170,2799,2014,1,2327143,4208,553,고정고객
11174,2800,2014,1,11839480,112757,105,고정고객
11178,2801,2014,1,10584490,80798,131,고정고객
11182,2802,2014,1,6694242,15077,444,고정고객
11186,2803,2014,1,933709,6267,149,고정고객
11190,2804,2014,1,9019780,58192,155,고정고객
11194,2805,2014,1,5455510,22543,242,고정고객
11198,2806,2014,1,6768081,16388,413,고정고객
11202,2807,2014,1,4796141,6746,711,고정고객
11206,2808,2014,1,11241067,54568,206,고정고객
11210,2809,2014,1,17046731,48428,352,고정고객
11214,2810,2014,1,38485250,202554,190,고정고객
11218,2811,2014,1,5369603,25570,210,고정고객
11222,2812,2014,1,8596033,39251,219,고정고객
11226,2813,2014,1,3708726,7993,464,고정고객
11230,2814,2014,1,2413617,5114,472,고정고객
11234,2815,2014,1,3092753,10739,288,고정고객
11238,2816,2014,1,3520190,11542,305,고정고객
11242,2817,2014,1,5886407,13753,428,고정고객
11246,2818,2014,1,17706525,68365,259,고정고객
11250,2819,2014,1,42747447,82207,520,고정고객
11254,2820,2014,1,17534110,86375,203,고정고객
11258,2821,2014,1,31068790,121362,256,고정고객
11262,2822,2014,1,7821960,28757,272,고정고객
11266,2823,2014,1,10959591,33722,325,고정고객
11270,2824,2014,1,6442222,15523,415,고정고객
11274,2825,2014,1,2175595,8737,249,고정고객
11278,2826,2014,1,20685347,46380,446,고정고객
11282,2827,2014,1,4791220,5650,848,고정고객
11286,2828,2014,1,12941980,61923,209,고정고객
11290,2829,2014,1,11626594,50771,229,고정고객
11294,2830,2014,1,10509700,59714,176,고정고객
11298,2831,2014,1,4017730,6741,596,고정고객
11302,2832,2014,1,5914300,19328,306,고정고객
11306,2833,2014,1,4352720,17622,247,고정고객
11310,2834,2014,1,40954192,153963,266,고정고객
11314,2835,2014,1,2869093,8389,342,고정고객
11318,2836,2014,1,25477542,68122,374,고정고객
11322,2837,2014,1,3741204,7843,477,고정고객
11326,2838,2014,1,6270820,39689,158,고정고객
11330,2839,2014,1,2021746,10109,200,고정고객
11334,2840,2014,1,4291183,11725,366,고정고객
11338,2841,2014,1,2005053,3672,546,고정고객
11342,2842,2014,1,2574198,5397,477,고정고객
11346,2843,2014,1,7290563,19920,366,고정고객
11350,2844,2014,1,3121628,7670,407,고정고객
11354,2845,2014,1,12354670,67145,184,고정고객
11358,2846,2014,1,19958382,120960,165,고정고객
11362,2847,2014,1,5783632,20730,279,고정고객
11366,2848,2014,1,3905280,20130,194,고정고객
11370,2849,2014,1,26389950,145000,182,고정고객
11374,2850,2014,1,3152092,9110,346,고정고객
11378,2851,2014,1,3864327,11890,325,고정고객
11382,2852,2014,1,6274960,49023,128,고정고객
11386,2853,2014,1,3188429,7485,426,고정고객
11390,2854,2014,1,926798,6865,135,고정고객
11394,2855,2014,1,16521562,52118,317,고정고객
11398,2856,2014,1,16695701,77295,216,고정고객
11402,2857,2014,1,2653040,23070,115,고정고객
11406,2858,2014,1,1946979,8539,228,고정고객
11410,2859,2014,1,4688626,9321,503,고정고객
11414,2860,2014,1,4400670,29144,151,고정고객
11418,2861,2014,1,20507930,94073,218,고정고객
11422,2862,2014,1,3150876,12913,244,고정고객
11426,2863,2014,1,19849090,158793,125,고정고객
11430,2864,2014,1,11457752,29994,382,고정고객
11434,2865,2014,1,3061243,9627,318,고정고객
11438,2866,2014,1,3663240,6316,580,고정고객
11442,2867,2014,1,9147289,15583,587,고정고객
11446,2868,2014,1,10628351,69466,153,고정고객
11450,2869,2014,1,4401834,9346,471,고정고객
11454,2870,2014,1,8582247,30219,284,고정고객
11458,2871,2014,1,11970932,44502,269,고정고객
11462,2872,2014,1,2203354,6260,352,고정고객
11466,2873,2014,1,1808754,6391,283,고정고객
11470,2874,2014,1,3535168,5992,590,고정고객
11474,2875,2014,1,22576722,86501,261,고정고객
11478,2876,2014,1,7596450,53876,141,고정고객
11482,2877,2014,1,2185604,5083,430,고정고객
11486,2878,2014,1,52374594,329400,159,고정고객
11490,2879,2014,1,23040501,62440,369,고정고객
11494,2880,2014,1,3737311,9733,384,고정고객
11498,2881,2014,1,3362784,6148,547,고정고객
11502,2882,2014,1,2839908,8304,342,고정고객
11506,2883,2014,1,2142715,5102,420,고정고객
11510,2884,2014,1,2925410,11563,253,고정고객
11514,2885,2014,1,1833871,8569,214,고정고객
11518,2886,2014,1,3482847,5011,695,고정고객
11522,2887,2014,1,14449090,63934,226,고정고객
11526,2888,2014,1,2439350,20499,119,고정고객
11530,2889,2014,1,3026670,9342,324,고정고객
11534,2890,2014,1,11452366,35901,319,고정고객
11538,2891,2014,1,16499890,22853,722,고정고객
11542,2892,2014,1,11476908,76006,151,고정고객
11546,2893,2014,1,5935721,12656,469,고정고객
11550,2894,2014,1,4001081,10233,391,고정고객
11554,2895,2014,1,1751603,3510,499,고정고객
11558,2896,2014,1,8863520,69791,127,고정고객
11562,2897,2014,1,4029207,10603,380,고정고객
11566,2898,2014,1,10434519,17304,603,고정고객
11570,2899,2014,1,7461227,21816,342,고정고객
11577,2901,2014,1,6662783,21562,309,고정고객
11581,2902,2014,1,2824032,5125,551,고정고객
11585,2903,2014,1,2064340,10586,195,고정고객
11589,2904,2014,1,4457947,10639,419,고정고객
11593,2905,2014,1,3350988,5984,560,고정고객
11597,2906,2014,1,11268880,29970,376,고정고객
11601,2907,2014,1,177962,1854,96,고정고객
11605,2908,2014,1,3959123,28079,141,고정고객
11609,2909,2014,1,2153847,9050,238,고정고객
11613,2910,2014,1,4231741,12981,326,고정고객
11617,2911,2014,1,3377782,10236,330,고정고객
11621,2912,2014,1,18153868,62816,289,고정고객
11625,2913,2014,1,1419382,12451,114,고정고객
11629,2914,2014,1,3237022,10899,297,고정고객
