,CUSTNO,년도,반기,구매합계,평균구매,구매빈도,고정고객여부
9358,2345,2014,2,70606261,441289,160,고정고객
9362,2346,2014,2,7483108,18661,401,고정고객
9366,2347,2014,2,3930937,11263,349,고정고객
9370,2348,2014,2,137078478,744992,184,고정고객
9374,2349,2014,2,2992937,5605,534,고정고객
9378,2350,2014,2,2992385,9779,306,고정고객
9382,2351,2014,2,5898716,13315,443,고정고객
9386,2352,2014,2,4254747,12625,337,고정고객
9390,2353,2014,2,2714490,5517,492,고정고객
9394,2354,2014,2,33813360,148304,228,고정고객
9398,2355,2014,2,3124878,11927,262,고정고객
9402,2356,2014,2,2543939,10825,235,고정고객
9406,2357,2014,2,1768004,5667,312,고정고객
9410,2358,2014,2,3553156,12004,296,고정고객
9414,2359,2014,2,2215467,8086,274,고정고객
9418,2360,2014,2,72550,4268,17,고정고객
9422,2361,2014,2,8119370,37765,215,고정고객
9426,2362,2014,2,35578570,98013,363,고정고객
9430,2363,2014,2,2688492,6824,394,고정고객
9434,2364,2014,2,46185772,92004,502,고정고객
9438,2365,2014,2,15156150,111442,136,고정고객
9441,2366,2014,2,3321233,8324,399,비고정고객
9445,2367,2014,2,4688934,4680,1002,고정고객
9449,2368,2014,2,35917100,109838,327,고정고객
9453,2369,2014,2,2651178,7775,341,고정고객
9457,2370,2014,2,27116190,113457,239,고정고객
9461,2371,2014,2,2678317,6438,416,고정고객
9465,2372,2014,2,5771210,35190,164,고정고객
9469,2373,2014,2,4895490,11358,431,고정고객
9473,2374,2014,2,9095110,68902,132,고정고객
9477,2375,2014,2,31344700,132817,236,고정고객
9481,2376,2014,2,7870361,39951,197,고정고객
9485,2377,2014,2,3947669,8734,452,고정고객
9489,2378,2014,2,13848767,39011,355,고정고객
9493,2379,2014,2,2151499,8437,255,고정고객
9497,2380,2014,2,5207456,11808,441,고정고객
9501,2381,2014,2,2309492,7597,304,고정고객
9505,2382,2014,2,5076011,6584,771,고정고객
9509,2383,2014,2,24366171,69419,351,고정고객
9513,2384,2014,2,18677640,113888,164,고정고객
9517,2385,2014,2,53806877,173012,311,고정고객
9521,2386,2014,2,3492770,11962,292,고정고객
9525,2387,2014,2,4405520,41562,106,고정고객
9529,2388,2014,2,4019536,13050,308,고정고객
9533,2389,2014,2,5043401,16536,305,고정고객
9537,2390,2014,2,15827660,67640,234,고정고객
9541,2391,2014,2,3720910,23700,157,고정고객
9545,2392,2014,2,9978296,20574,485,고정고객
9549,2393,2014,2,46681786,69778,669,고정고객
9553,2394,2014,2,14935553,77789,192,고정고객
9557,2395,2014,2,3155832,7660,412,고정고객
9561,2396,2014,2,12149090,115706,105,고정고객
9565,2397,2014,2,3139090,9046,347,고정고객
9569,2398,2014,2,3088648,5165,598,고정고객
9573,2399,2014,2,1211940,7481,162,고정고객
9577,2400,2014,2,2661853,19013,140,고정고객
9581,2401,2014,2,2777518,5600,496,고정고객
9585,2402,2014,2,17560408,56464,311,고정고객
9589,2403,2014,2,2368715,6807,348,고정고객
9593,2404,2014,2,12537440,52678,238,고정고객
9597,2405,2014,2,3750235,5109,734,고정고객
9601,2406,2014,2,2898000,9471,306,고정고객
9605,2407,2014,2,2599405,11553,225,고정고객
9609,2408,2014,2,5298922,6657,796,고정고객
9613,2409,2014,2,37820640,163020,232,고정고객
9617,2410,2014,2,2074023,5345,388,고정고객
9621,2411,2014,2,24492753,112870,217,고정고객
9625,2412,2014,2,12980291,32050,405,고정고객
9629,2413,2014,2,7012480,35596,197,고정고객
9633,2414,2014,2,13536099,39235,345,고정고객
9637,2415,2014,2,1907164,8185,233,고정고객
9641,2416,2014,2,45347450,153720,295,고정고객
9645,2417,2014,2,3899263,11335,344,고정고객
9649,2418,2014,2,3191283,7108,449,고정고객
9653,2419,2014,2,5199521,10038,518,고정고객
9657,2420,2014,2,13201332,19077,692,고정고객
9661,2421,2014,2,3787984,5168,733,고정고객
9665,2422,2014,2,15558314,62483,249,고정고객
9669,2423,2014,2,13145300,116330,113,고정고객
9673,2424,2014,2,3575116,5376,665,고정고객
9677,2425,2014,2,5319310,17049,312,고정고객
9681,2426,2014,2,2216550,16792,132,고정고객
9685,2427,2014,2,29676951,99587,298,고정고객
9689,2428,2014,2,2596490,11591,224,고정고객
9693,2429,2014,2,75346485,350449,215,고정고객
9697,2430,2014,2,19760348,58811,336,고정고객
9701,2431,2014,2,4613174,23779,194,고정고객
9705,2432,2014,2,5937186,12659,469,고정고객
9709,2433,2014,2,6313317,17344,364,고정고객
9713,2434,2014,2,9532660,62715,152,고정고객
9717,2435,2014,2,15756195,24931,632,고정고객
9721,2436,2014,2,5255870,10950,480,고정고객
9725,2437,2014,2,15782416,80114,197,고정고객
9729,2438,2014,2,21878321,179331,122,고정고객
9733,2439,2014,2,10754467,30640,351,고정고객
9737,2440,2014,2,7822043,28652,273,고정고객
9741,2441,2014,2,4255749,6150,692,고정고객
9745,2442,2014,2,1636862,6820,240,고정고객
9749,2443,2014,2,38078754,302212,126,고정고객
9753,2444,2014,2,3320192,5993,554,고정고객
9757,2445,2014,2,3160905,13170,240,고정고객
9761,2446,2014,2,8183840,36864,222,고정고객
9765,2447,2014,2,3788666,9892,383,고정고객
9769,2448,2014,2,2828518,6272,451,고정고객
9773,2449,2014,2,5817740,42158,138,고정고객
9777,2450,2014,2,163922280,571158,287,고정고객
9781,2451,2014,2,20876230,84519,247,고정고객
9785,2452,2014,2,2098380,9410,223,고정고객
9789,2453,2014,2,8082680,48399,167,고정고객
9793,2454,2014,2,3126391,8450,370,고정고객
9797,2455,2014,2,5633516,6110,922,고정고객
9801,2456,2014,2,14066756,29677,474,고정고객
9805,2457,2014,2,17663610,119349,148,고정고객
9809,2458,2014,2,17556256,128148,137,고정고객
9813,2459,2014,2,5736105,12635,454,고정고객
9817,2460,2014,2,56619101,257360,220,고정고객
9821,2461,2014,2,23185516,56967,407,고정고객
9825,2462,2014,2,19228926,91132,211,고정고객
9829,2463,2014,2,4755650,23198,205,고정고객
9833,2464,2014,2,5050780,20449,247,고정고객
9837,2465,2014,2,10838030,63012,172,고정고객
9841,2466,2014,2,3343251,7413,451,고정고객
9845,2467,2014,2,3432348,5636,609,고정고객
9849,2468,2014,2,4419730,12076,366,고정고객
9853,2469,2014,2,5240069,8792,596,고정고객
9857,2470,2014,2,6276430,16430,382,고정고객
9861,2471,2014,2,18360760,75871,242,고정고객
9865,2472,2014,2,32266530,215110,150,고정고객
9869,2473,2014,2,16579960,102345,162,고정고객
9873,2474,2014,2,6611240,74284,89,고정고객
9877,2475,2014,2,6054467,7484,809,고정고객
9881,2476,2014,2,2715988,7544,360,고정고객
9885,2477,2014,2,24704766,252089,98,고정고객
9889,2478,2014,2,7471594,37927,197,고정고객
9893,2479,2014,2,1645248,5713,288,고정고객
9897,2480,2014,2,11556016,21640,534,고정고객
9901,2481,2014,2,3269810,28433,115,고정고객
9905,2482,2014,2,1356410,14430,94,고정고객
9909,2483,2014,2,2524395,10017,252,고정고객
9913,2484,2014,2,47809474,182479,262,고정고객
9917,2485,2014,2,9190340,36470,252,고정고객
9921,2486,2014,2,25848990,90698,285,고정고객
9925,2487,2014,2,5546808,13238,419,고정고객
9929,2488,2014,2,21137470,138153,153,고정고객
9933,2489,2014,2,1046879,7074,148,고정고객
9937,2490,2014,2,9634710,26542,363,고정고객
9941,2491,2014,2,5068786,13339,380,고정고객
9945,2492,2014,2,5218264,14995,348,고정고객
9949,2493,2014,2,20173601,100868,200,고정고객
9953,2494,2014,2,16109140,87550,184,고정고객
9957,2495,2014,2,11371210,34046,334,고정고객
9961,2496,2014,2,15395640,219938,70,고정고객
9965,2497,2014,2,18150180,144049,126,고정고객
9969,2498,2014,2,14051580,46222,304,고정고객
9973,2499,2014,2,14349694,103983,138,고정고객
9977,2500,2014,2,4446077,7218,616,고정고객
9981,2501,2014,2,26228457,106188,247,고정고객
9985,2502,2014,2,14677420,73756,199,고정고객
9989,2503,2014,2,23593331,103935,227,고정고객
9993,2504,2014,2,6525984,14731,443,고정고객
9997,2505,2014,2,13356752,23809,561,고정고객
10001,2506,2014,2,41105050,123810,332,고정고객
10005,2507,2014,2,7256363,21094,344,고정고객
10009,2508,2014,2,1423247,6108,233,고정고객
10013,2509,2014,2,7214040,40989,176,고정고객
10017,2510,2014,2,12187120,82345,148,고정고객
10021,2511,2014,2,1571731,2696,583,고정고객
10025,2512,2014,2,2090130,8070,259,고정고객
10029,2513,2014,2,7678640,62940,122,고정고객
10033,2514,2014,2,9704954,23963,405,고정고객
10037,2515,2014,2,14726669,36273,406,고정고객
10041,2516,2014,2,1998793,6989,286,고정고객
10045,2517,2014,2,8134090,61622,132,고정고객
10049,2518,2014,2,3160649,7747,408,고정고객
10053,2519,2014,2,2001418,6334,316,고정고객
10057,2520,2014,2,11023948,14777,746,고정고객
10061,2521,2014,2,27998986,111107,252,고정고객
10065,2522,2014,2,12257720,83386,147,고정고객
10069,2523,2014,2,2224840,16006,139,고정고객
10073,2524,2014,2,7388440,9043,817,고정고객
10077,2525,2014,2,9944906,74774,133,고정고객
10081,2526,2014,2,20236632,67231,301,고정고객
10085,2527,2014,2,28317110,88491,320,고정고객
10089,2528,2014,2,5395109,7184,751,고정고객
10093,2529,2014,2,5675851,8446,672,고정고객
10097,2530,2014,2,1911587,11050,173,고정고객
10101,2531,2014,2,6957623,5906,1178,고정고객
10105,2532,2014,2,3078845,8254,373,고정고객
10109,2533,2014,2,3444998,10073,342,고정고객
10113,2534,2014,2,11310570,76423,148,고정고객
10117,2535,2014,2,1434930,7474,192,고정고객
10121,2536,2014,2,3478581,10605,328,고정고객
10125,2537,2014,2,1763868,5880,300,고정고객
10129,2538,2014,2,14239461,65020,219,고정고객
10133,2539,2014,2,5816340,25850,225,고정고객
10137,2540,2014,2,8894437,28972,307,고정고객
10141,2541,2014,2,17889610,108422,165,고정고객
10145,2542,2014,2,6625217,13521,490,고정고객
10149,2543,2014,2,4847866,9914,489,고정고객
10153,2544,2014,2,12421596,43893,283,고정고객
10157,2545,2014,2,2110764,4273,494,고정고객
10161,2546,2014,2,6754560,62542,108,고정고객
10165,2547,2014,2,5578595,8771,636,고정고객
10169,2548,2014,2,15521410,61349,253,고정고객
10173,2549,2014,2,1726566,3597,480,고정고객
10177,2550,2014,2,3331994,10316,323,고정고객
10181,2551,2014,2,3519180,8732,403,고정고객
10185,2552,2014,2,55054970,214222,257,고정고객
10189,2553,2014,2,3145820,22796,138,고정고객
10193,2554,2014,2,5097950,22861,223,고정고객
10197,2555,2014,2,3018413,9119,331,고정고객
10201,2556,2014,2,4660820,34525,135,고정고객
10205,2557,2014,2,20416341,75897,269,고정고객
10209,2558,2014,2,7943150,22126,359,고정고객
10213,2559,2014,2,18007950,78982,228,고정고객
10217,2560,2014,2,2854858,5642,506,고정고객
10221,2561,2014,2,10209732,39118,261,고정고객
10225,2562,2014,2,2086520,6500,321,고정고객
10229,2563,2014,2,2237342,7483,299,고정고객
10233,2564,2014,2,3633152,10410,349,고정고객
10237,2565,2014,2,3661840,7693,476,고정고객
10241,2566,2014,2,44781631,88501,506,고정고객
10245,2567,2014,2,3021442,8370,361,고정고객
10249,2568,2014,2,3419298,8443,405,고정고객
10253,2569,2014,2,2183761,10499,208,고정고객
10257,2570,2014,2,14980228,33815,443,고정고객
10261,2571,2014,2,10997734,12878,854,고정고객
10265,2572,2014,2,8429935,15189,555,고정고객
10269,2573,2014,2,12360862,95821,129,고정고객
10273,2574,2014,2,40808499,147857,276,고정고객
10277,2575,2014,2,41158160,215488,191,고정고객
10281,2576,2014,2,6000344,9902,606,고정고객
10285,2577,2014,2,3093234,13748,225,고정고객
10289,2578,2014,2,19809972,45332,437,고정고객
10293,2579,2014,2,2637754,7580,348,고정고객
10297,2580,2014,2,46481676,371853,125,고정고객
10301,2581,2014,2,15081168,58454,258,고정고객
10305,2582,2014,2,2661970,7671,347,고정고객
10309,2583,2014,2,8173378,21175,386,고정고객
10313,2584,2014,2,5384414,10295,523,고정고객
10317,2585,2014,2,2140418,7563,283,고정고객
10321,2586,2014,2,9505171,13021,730,고정고객
10325,2587,2014,2,15431057,54527,283,고정고객
10329,2588,2014,2,2742765,8680,316,고정고객
10333,2589,2014,2,3167978,10924,290,고정고객
10337,2590,2014,2,10826675,19028,569,고정고객
10341,2591,2014,2,83954866,308658,272,고정고객
10345,2592,2014,2,9980616,64391,155,고정고객
10349,2593,2014,2,6739050,42384,159,고정고객
10353,2594,2014,2,2557006,6573,389,고정고객
10357,2595,2014,2,6879870,26666,258,고정고객
10361,2596,2014,2,2703234,9321,290,고정고객
10365,2597,2014,2,8224936,40920,201,고정고객
10369,2598,2014,2,40049690,222498,180,고정고객
10373,2599,2014,2,2172265,6643,327,고정고객
10377,2600,2014,2,5202819,7685,677,고정고객
10381,2601,2014,2,26221595,108354,242,고정고객
10385,2602,2014,2,4449601,9044,492,고정고객
10389,2603,2014,2,1799358,5026,358,고정고객
10393,2604,2014,2,29249742,55397,528,고정고객
10397,2605,2014,2,4562320,19010,240,고정고객
10401,2606,2014,2,1549781,10688,145,고정고객
10405,2607,2014,2,3780887,9524,397,고정고객
10409,2608,2014,2,8950498,38580,232,고정고객
10413,2609,2014,2,3613693,8326,434,고정고객
10417,2610,2014,2,2028399,8146,249,고정고객
10421,2611,2014,2,4060998,5154,788,고정고객
10425,2612,2014,2,17439830,151651,115,고정고객
10429,2613,2014,2,29436898,194946,151,고정고객
10433,2614,2014,2,1138788,3697,308,고정고객
10437,2615,2014,2,4532830,16851,269,고정고객
10441,2616,2014,2,11337293,53987,210,고정고객
10445,2617,2014,2,2351239,8974,262,고정고객
10449,2618,2014,2,11644016,14852,784,고정고객
10453,2619,2014,2,36566900,99367,368,고정고객
10457,2620,2014,2,3211905,7401,434,고정고객
10461,2621,2014,2,4383510,156554,28,비고정고객
10464,2622,2014,2,4961913,9327,532,고정고객
10468,2623,2014,2,23545440,149022,158,고정고객
10472,2624,2014,2,2994310,33270,90,고정고객
10476,2625,2014,2,11831424,33049,358,고정고객
10480,2626,2014,2,18852073,137606,137,고정고객
10484,2627,2014,2,5016420,23117,217,고정고객
10488,2628,2014,2,3160259,8360,378,고정고객
10492,2629,2014,2,13032240,11206,1163,고정고객
10496,2630,2014,2,2709065,6929,391,고정고객
10500,2631,2014,2,3769240,27513,137,고정고객
10504,2632,2014,2,7999342,28467,281,고정고객
10508,2633,2014,2,6329910,24823,255,고정고객
10512,2634,2014,2,9443510,46983,201,고정고객
10516,2635,2014,2,4573316,9985,458,고정고객
10520,2636,2014,2,4598394,8039,572,고정고객
10524,2637,2014,2,3129855,8767,357,고정고객
10528,2638,2014,2,34496458,142547,242,고정고객
10532,2639,2014,2,5484974,22854,240,고정고객
10536,2640,2014,2,75029404,426303,176,고정고객
10540,2641,2014,2,9582330,85557,112,고정고객
10544,2642,2014,2,21001023,138165,152,고정고객
10548,2643,2014,2,64336274,223390,288,고정고객
10552,2644,2014,2,14511173,23789,610,고정고객
10556,2645,2014,2,22692494,67138,338,고정고객
10560,2646,2014,2,7212601,24285,297,고정고객
10564,2647,2014,2,4098733,7576,541,고정고객
10568,2648,2014,2,5345634,13499,396,고정고객
10572,2649,2014,2,9664556,25168,384,고정고객
10576,2650,2014,2,3455410,8975,385,고정고객
10580,2651,2014,2,2994328,7096,422,고정고객
10584,2652,2014,2,16587039,36295,457,고정고객
10588,2653,2014,2,14816738,102184,145,고정고객
10592,2654,2014,2,14654876,43486,337,고정고객
10596,2655,2014,2,33058960,308962,107,고정고객
10600,2656,2014,2,13169530,100531,131,고정고객
10604,2657,2014,2,123256470,622507,198,고정고객
10608,2658,2014,2,3121198,9180,340,고정고객
10612,2659,2014,2,3428333,6683,513,고정고객
10616,2660,2014,2,13186574,61620,214,고정고객
10620,2661,2014,2,18661940,80788,231,고정고객
10624,2662,2014,2,29801080,180613,165,고정고객
10628,2663,2014,2,9237475,47130,196,고정고객
10632,2664,2014,2,4453610,19971,223,고정고객
10636,2665,2014,2,42382935,144160,294,고정고객
10640,2666,2014,2,5130806,16989,302,고정고객
10644,2667,2014,2,4243140,14287,297,고정고객
10648,2668,2014,2,1426427,3754,380,고정고객
10652,2669,2014,2,4220580,25893,163,고정고객
10656,2670,2014,2,5577378,5337,1045,고정고객
10660,2671,2014,2,30077331,100593,299,고정고객
10664,2672,2014,2,2108167,9944,212,고정고객
10668,2673,2014,2,5605410,22973,244,고정고객
10672,2674,2014,2,2176565,5980,364,고정고객
10676,2675,2014,2,41863880,241988,173,고정고객
10680,2676,2014,2,2630560,4656,565,고정고객
10684,2677,2014,2,54933580,319381,172,고정고객
10688,2678,2014,2,4793171,12482,384,고정고객
10692,2679,2014,2,52975213,223524,237,고정고객
10696,2680,2014,2,1556212,7074,220,고정고객
10700,2681,2014,2,4273541,7885,542,고정고객
10704,2682,2014,2,5537620,43949,126,고정고객
10708,2683,2014,2,13303522,26292,506,고정고객
10712,2684,2014,2,4257180,12979,328,고정고객
10716,2685,2014,2,15196105,41519,366,고정고객
10720,2686,2014,2,30578572,103656,295,고정고객
10724,2687,2014,2,5254760,15410,341,고정고객
10728,2688,2014,2,3452340,5239,659,고정고객
10732,2689,2014,2,3939046,6088,647,고정고객
10736,2690,2014,2,12483430,60306,207,고정고객
10740,2691,2014,2,28524200,233805,122,고정고객
10744,2692,2014,2,30537071,175500,174,고정고객
10748,2693,2014,2,7232265,27604,262,고정고객
10752,2694,2014,2,11617212,29043,400,고정고객
10756,2695,2014,2,25935735,68613,378,고정고객
10760,2696,2014,2,2235290,27596,81,고정고객
10764,2697,2014,2,12482540,69735,179,고정고객
10768,2698,2014,2,4573620,29131,157,고정고객
10772,2699,2014,2,2465113,6591,374,고정고객
10776,2700,2014,2,9092710,18709,486,고정고객
10780,2701,2014,2,4133559,8453,489,고정고객
10784,2702,2014,2,5305018,23166,229,고정고객
10788,2703,2014,2,3089547,6082,508,고정고객
10792,2704,2014,2,3043437,8431,361,고정고객
10796,2705,2014,2,2108740,10138,208,고정고객
10800,2706,2014,2,10316780,38210,270,고정고객
10804,2707,2014,2,14134980,68616,206,고정고객
10808,2708,2014,2,9938794,40238,247,고정고객
10811,2709,2014,2,1924951,9390,205,비고정고객
10815,2710,2014,2,4169590,15053,277,고정고객
10819,2711,2014,2,4510981,8915,506,고정고객
10823,2712,2014,2,6271821,21260,295,고정고객
10827,2713,2014,2,3166203,7666,413,고정고객
10831,2714,2014,2,1891456,6853,276,고정고객
10835,2715,2014,2,4857540,12988,374,고정고객
10839,2716,2014,2,77764768,328121,237,고정고객
10843,2717,2014,2,20458730,125514,163,고정고객
10847,2718,2014,2,1905356,13050,146,고정고객
10851,2719,2014,2,3205734,6386,502,고정고객
10855,2720,2014,2,20283302,122929,165,고정고객
10859,2721,2014,2,7498050,31771,236,고정고객
10863,2722,2014,2,5164616,12095,427,고정고객
10867,2723,2014,2,7048058,13323,529,고정고객
10871,2724,2014,2,5105240,59363,86,고정고객
10875,2725,2014,2,23618180,178926,132,고정고객
10879,2726,2014,2,52403770,340284,154,고정고객
10883,2727,2014,2,5427505,10539,515,고정고객
10887,2728,2014,2,1564609,3951,396,고정고객
10891,2729,2014,2,3214390,15380,209,고정고객
10895,2730,2014,2,3810177,12019,317,고정고객
10899,2731,2014,2,3417465,18373,186,고정고객
10903,2732,2014,2,3898479,9327,418,고정고객
10907,2733,2014,2,3403297,8794,387,고정고객
10911,2734,2014,2,3403557,7631,446,고정고객
10915,2735,2014,2,20169620,109025,185,고정고객
10919,2736,2014,2,1444064,11371,127,고정고객
10923,2737,2014,2,5581003,14962,373,고정고객
10927,2738,2014,2,8728243,11908,733,고정고객
10931,2739,2014,2,2669597,12359,216,고정고객
10935,2740,2014,2,2910123,7150,407,고정고객
10939,2741,2014,2,14937536,55530,269,고정고객
10943,2742,2014,2,4699280,109286,43,고정고객
10947,2743,2014,2,3803907,5085,748,고정고객
10951,2744,2014,2,2206619,9470,233,고정고객
10955,2745,2014,2,4615216,10989,420,고정고객
10959,2746,2014,2,1903041,7736,246,고정고객
10963,2747,2014,2,3947392,9558,413,고정고객
10967,2748,2014,2,1855656,4526,410,고정고객
10971,2749,2014,2,7450976,22997,324,고정고객
10975,2750,2014,2,4157655,10446,398,고정고객
10979,2751,2014,2,5349702,14617,366,고정고객
10983,2752,2014,2,1903257,7182,265,고정고객
10987,2753,2014,2,11181845,57638,194,고정고객
10991,2754,2014,2,9519039,12111,786,고정고객
10995,2755,2014,2,2133924,5706,374,고정고객
10999,2756,2014,2,18066927,50466,358,고정고객
11003,2757,2014,2,3859140,23970,161,고정고객
11007,2758,2014,2,1965673,20058,98,고정고객
11011,2759,2014,2,8160938,28535,286,고정고객
11015,2760,2014,2,6573427,28958,227,고정고객
11019,2761,2014,2,57835027,158452,365,고정고객
11023,2762,2014,2,4734264,16382,289,고정고객
11027,2763,2014,2,31051710,138624,224,고정고객
11031,2764,2014,2,1965197,5078,387,고정고객
11035,2765,2014,2,2219394,7898,281,고정고객
11039,2766,2014,2,2506632,5583,449,고정고객
11043,2767,2014,2,16739160,44050,380,고정고객
11047,2768,2014,2,4063831,17517,232,고정고객
11051,2769,2014,2,5405947,7467,724,고정고객
11055,2770,2014,2,5799712,14572,398,고정고객
11059,2771,2014,2,3987920,35291,113,고정고객
11063,2772,2014,2,4073290,12343,330,고정고객
11067,2773,2014,2,7350,2450,3,고정고객
11071,2774,2014,2,19101780,44526,429,고정고객
11075,2775,2014,2,2878516,16081,179,고정고객
11079,2776,2014,2,12348570,128631,96,고정고객
11083,2777,2014,2,3889920,94876,41,고정고객
11087,2778,2014,2,8351760,63754,131,고정고객
11091,2779,2014,2,38510404,48380,796,고정고객
11095,2780,2014,2,1654750,17059,97,고정고객
11099,2781,2014,2,23561654,87917,268,고정고객
11103,2782,2014,2,9414847,31593,298,고정고객
11107,2783,2014,2,1933997,9254,209,고정고객
11111,2784,2014,2,3531093,6078,581,고정고객
11115,2785,2014,2,2192474,12973,169,고정고객
11119,2786,2014,2,15272844,79963,191,고정고객
11123,2787,2014,2,4085652,10138,403,고정고객
11127,2788,2014,2,1972620,4110,480,고정고객
11131,2789,2014,2,3653570,7336,498,고정고객
11135,2790,2014,2,2097353,6097,344,고정고객
11139,2791,2014,2,45044012,130185,346,고정고객
11143,2792,2014,2,1879950,4563,412,고정고객
11147,2793,2014,2,5524846,8940,618,고정고객
11151,2794,2014,2,7942021,27867,285,고정고객
11155,2795,2014,2,4171921,11954,349,고정고객
11159,2796,2014,2,5535000,32946,168,고정고객
11163,2797,2014,2,8123441,21955,370,고정고객
11167,2798,2014,2,2836096,14324,198,고정고객
11171,2799,2014,2,2061605,4131,499,고정고객
11175,2800,2014,2,9501652,65984,144,고정고객
11179,2801,2014,2,7380900,50210,147,고정고객
11183,2802,2014,2,7050751,11890,593,고정고객
11187,2803,2014,2,1147482,6203,185,고정고객
11191,2804,2014,2,13070060,67371,194,고정고객
11195,2805,2014,2,9203280,29978,307,고정고객
11199,2806,2014,2,8457978,15548,544,고정고객
11203,2807,2014,2,4931108,5788,852,고정고객
11207,2808,2014,2,10677087,42880,249,고정고객
11211,2809,2014,2,20637282,75872,272,고정고객
11215,2810,2014,2,16481625,63148,261,고정고객
11219,2811,2014,2,5385221,24041,224,고정고객
11223,2812,2014,2,16549978,84010,197,고정고객
11227,2813,2014,2,3481706,7585,459,고정고객
11231,2814,2014,2,4077259,7468,546,고정고객
11235,2815,2014,2,2609031,9663,270,고정고객
11239,2816,2014,2,4524079,11937,379,고정고객
11243,2817,2014,2,4004385,10594,378,고정고객
11247,2818,2014,2,19783473,68932,287,고정고객
11251,2819,2014,2,28057527,73642,381,고정고객
11255,2820,2014,2,12681750,57908,219,고정고객
11259,2821,2014,2,34039490,244888,139,고정고객
11263,2822,2014,2,9626849,25468,378,고정고객
11267,2823,2014,2,11368168,33634,338,고정고객
11271,2824,2014,2,5390396,14260,378,고정고객
11275,2825,2014,2,2617363,8553,306,고정고객
11279,2826,2014,2,15497694,40783,380,고정고객
11283,2827,2014,2,4959252,5733,865,고정고객
11287,2828,2014,2,13422190,43438,309,고정고객
11291,2829,2014,2,12583183,49933,252,고정고객
11295,2830,2014,2,5373930,36808,146,고정고객
11299,2831,2014,2,4852616,9053,536,고정고객
11303,2832,2014,2,8269365,31205,265,고정고객
11307,2833,2014,2,2939610,13362,220,고정고객
11311,2834,2014,2,27157325,91132,298,고정고객
11315,2835,2014,2,4624373,7918,584,고정고객
11319,2836,2014,2,16646341,63779,261,고정고객
11323,2837,2014,2,5160790,10957,471,고정고객
11327,2838,2014,2,6642840,34779,191,고정고객
11331,2839,2014,2,1984071,6658,298,고정고객
11335,2840,2014,2,3545590,10647,333,고정고객
11339,2841,2014,2,2026214,3242,625,고정고객
11343,2842,2014,2,1823679,4688,389,고정고객
11347,2843,2014,2,5719284,15458,370,고정고객
11351,2844,2014,2,3347527,7821,428,고정고객
11355,2845,2014,2,5926300,48576,122,고정고객
11359,2846,2014,2,18847970,78533,240,고정고객
11363,2847,2014,2,8777512,20086,437,고정고객
11367,2848,2014,2,4512060,29299,154,고정고객
11371,2849,2014,2,22862059,131391,174,고정고객
11375,2850,2014,2,2715832,10446,260,고정고객
11379,2851,2014,2,4828606,12808,377,고정고객
11383,2852,2014,2,6281170,51485,122,고정고객
11387,2853,2014,2,3836727,7767,494,고정고객
11391,2854,2014,2,1422272,7041,202,고정고객
11395,2855,2014,2,6611920,31788,208,고정고객
11399,2856,2014,2,12348788,63983,193,고정고객
11403,2857,2014,2,2089080,17409,120,고정고객
11407,2858,2014,2,2361294,8256,286,고정고객
11411,2859,2014,2,4686673,9723,482,고정고객
11415,2860,2014,2,4733860,20317,233,고정고객
11419,2861,2014,2,19000206,91788,207,고정고객
11423,2862,2014,2,5066130,20428,248,고정고객
11427,2863,2014,2,21264044,157511,135,고정고객
11431,2864,2014,2,9846552,30391,324,고정고객
11435,2865,2014,2,3040893,9299,327,고정고객
11439,2866,2014,2,5241826,9548,549,고정고객
11443,2867,2014,2,10929764,20622,530,고정고객
11447,2868,2014,2,14730013,85145,173,고정고객
11451,2869,2014,2,4531176,8990,504,고정고객
11455,2870,2014,2,8563592,30694,279,고정고객
11459,2871,2014,2,26097136,114965,227,고정고객
11463,2872,2014,2,1616252,6008,269,고정고객
11467,2873,2014,2,2186146,7836,279,고정고객
11471,2874,2014,2,3608603,5935,608,고정고객
11475,2875,2014,2,32064832,179133,179,고정고객
11479,2876,2014,2,35336130,99820,354,고정고객
11483,2877,2014,2,2169810,4717,460,고정고객
11487,2878,2014,2,50246990,210238,239,고정고객
11491,2879,2014,2,16942929,38949,435,고정고객
11495,2880,2014,2,3854532,11506,335,고정고객
11499,2881,2014,2,2428176,5481,443,고정고객
11503,2882,2014,2,4588127,12042,381,고정고객
11507,2883,2014,2,2856601,6883,415,고정고객
11511,2884,2014,2,3136404,12252,256,고정고객
11515,2885,2014,2,3337216,16200,206,고정고객
11519,2886,2014,2,2917551,4736,616,고정고객
11523,2887,2014,2,10076730,41298,244,고정고객
11527,2888,2014,2,4758230,39002,122,고정고객
11531,2889,2014,2,3973746,11485,346,고정고객
11535,2890,2014,2,14731075,50449,292,고정고객
11539,2891,2014,2,16898396,34699,487,고정고객
11543,2892,2014,2,5803371,32787,177,고정고객
11547,2893,2014,2,5347404,17362,308,고정고객
11551,2894,2014,2,4263804,11431,373,고정고객
11555,2895,2014,2,1599633,3809,420,고정고객
11559,2896,2014,2,13917900,143484,97,고정고객
11563,2897,2014,2,6572646,16853,390,고정고객
11567,2898,2014,2,4859199,9291,523,고정고객
11571,2899,2014,2,11875532,24486,485,고정고객
11574,2900,2014,2,1615182,4499,359,비고정고객
11578,2901,2014,2,4449239,16120,276,고정고객
11582,2902,2014,2,2646829,5347,495,고정고객
