,CUSTNO,년도,반기,구매합계,평균구매,구매빈도,고정고객여부
16214,4061,2015,2,25917488,98546,263,고정고객
16218,4062,2015,2,3957738,4565,867,고정고객
16222,4063,2015,2,1657445,14288,116,고정고객
16226,4064,2015,2,11914010,35458,336,고정고객
16230,4065,2015,2,84762542,313935,270,고정고객
16234,4066,2015,2,2969211,10310,288,고정고객
16238,4067,2015,2,107865255,215300,501,고정고객
16242,4068,2015,2,3692310,41026,90,고정고객
16246,4069,2015,2,5442084,12539,434,고정고객
16250,4070,2015,2,4081720,5002,816,고정고객
16254,4071,2015,2,1731873,3219,538,고정고객
16258,4072,2015,2,14467220,94557,153,고정고객
16262,4073,2015,2,9240210,30001,308,고정고객
16266,4074,2015,2,4828552,10123,477,고정고객
16270,4075,2015,2,22334640,242768,92,고정고객
16274,4076,2015,2,5399447,10799,500,고정고객
16278,4077,2015,2,8154081,37750,216,고정고객
16282,4078,2015,2,4671872,17696,264,고정고객
16286,4079,2015,2,28346810,162913,174,고정고객
16290,4080,2015,2,7739127,6972,1110,고정고객
16294,4081,2015,2,1833324,5208,352,고정고객
16298,4082,2015,2,7994606,27473,291,고정고객
16302,4083,2015,2,27714151,51609,537,고정고객
16306,4084,2015,2,16875777,59632,283,고정고객
16310,4085,2015,2,4087960,20964,195,고정고객
16314,4086,2015,2,14602952,27605,529,고정고객
16318,4087,2015,2,6177929,9221,670,고정고객
16322,4088,2015,2,2422861,4714,514,고정고객
16326,4089,2015,2,11056801,55842,198,고정고객
16330,4090,2015,2,7900690,37622,210,고정고객
16334,4091,2015,2,4055235,9175,442,고정고객
16338,4092,2015,2,4523803,11034,410,고정고객
16342,4093,2015,2,7221483,12581,574,고정고객
16346,4094,2015,2,5676691,14017,405,고정고객
16350,4095,2015,2,26814243,56930,471,고정고객
16354,4096,2015,2,3227622,8843,365,고정고객
16358,4097,2015,2,1970020,15271,129,고정고객
16362,4098,2015,2,4229728,12189,347,고정고객
16366,4099,2015,2,8006828,12375,647,고정고객
16370,4100,2015,2,3153734,8086,390,고정고객
16374,4101,2015,2,12021124,28897,416,고정고객
16378,4102,2015,2,5645720,13315,424,고정고객
16382,4103,2015,2,3901604,3937,991,고정고객
16386,4104,2015,2,11572135,52127,222,고정고객
16390,4105,2015,2,3765161,5793,650,고정고객
16394,4106,2015,2,6487733,18072,359,고정고객
16398,4107,2015,2,6322194,11249,562,고정고객
16402,4108,2015,2,3236867,6539,495,고정고객
16406,4109,2015,2,11841050,64006,185,고정고객
16410,4110,2015,2,2655605,4011,662,고정고객
16414,4111,2015,2,3379530,48279,70,고정고객
16418,4112,2015,2,15628364,18257,856,고정고객
16422,4113,2015,2,4659811,5567,837,고정고객
16426,4114,2015,2,2026525,4312,470,고정고객
16430,4115,2015,2,26168780,35604,735,고정고객
16434,4116,2015,2,9935320,52847,188,고정고객
16438,4117,2015,2,48566300,187515,259,고정고객
16442,4118,2015,2,7855369,14335,548,고정고객
16446,4119,2015,2,11396378,41593,274,고정고객
16450,4120,2015,2,12715458,73077,174,고정고객
16454,4121,2015,2,28280244,102095,277,고정고객
16458,4122,2015,2,13834470,103242,134,고정고객
16462,4123,2015,2,7394413,7875,939,고정고객
16466,4124,2015,2,2566580,7250,354,고정고객
16470,4125,2015,2,80139200,302412,265,고정고객
16474,4126,2015,2,5548039,14486,383,고정고객
16478,4127,2015,2,5328150,39468,135,고정고객
16482,4128,2015,2,7369607,14651,503,고정고객
16486,4129,2015,2,9399840,49999,188,고정고객
16490,4130,2015,2,2773249,6480,428,고정고객
16494,4131,2015,2,9147803,74982,122,고정고객
16498,4132,2015,2,1774833,6227,285,고정고객
16502,4133,2015,2,29251457,134799,217,고정고객
16506,4134,2015,2,74865709,331264,226,고정고객
16510,4135,2015,2,6143160,28841,213,고정고객
16514,4136,2015,2,4501442,19743,228,고정고객
16518,4137,2015,2,8407536,19372,434,고정고객
16522,4138,2015,2,20446416,92518,221,고정고객
16526,4139,2015,2,16875638,69734,242,고정고객
16530,4140,2015,2,28452830,121593,234,고정고객
16534,4141,2015,2,11593420,128816,90,고정고객
16538,4142,2015,2,8389738,19648,427,고정고객
16542,4143,2015,2,16612029,26750,621,고정고객
16546,4144,2015,2,2239214,14928,150,고정고객
16550,4145,2015,2,2660220,12977,205,고정고객
16554,4146,2015,2,4866102,12873,378,고정고객
16558,4147,2015,2,611310,27787,22,고정고객
16562,4148,2015,2,9055200,43745,207,고정고객
16566,4149,2015,2,4265785,6034,707,고정고객
16570,4150,2015,2,4990144,9433,529,고정고객
16574,4151,2015,2,4305574,6168,698,고정고객
16578,4152,2015,2,5753106,7796,738,고정고객
16582,4153,2015,2,10434649,46583,224,고정고객
16586,4154,2015,2,7285355,9234,789,고정고객
16590,4155,2015,2,6978788,65222,107,고정고객
16594,4156,2015,2,35461950,149628,237,고정고객
16598,4157,2015,2,6780918,19209,353,고정고객
16602,4158,2015,2,10078170,49646,203,고정고객
16606,4159,2015,2,3290364,4077,807,고정고객
16610,4160,2015,2,1487896,3329,447,고정고객
16614,4161,2015,2,17419220,124423,140,고정고객
16618,4162,2015,2,1282910,8224,156,고정고객
16622,4163,2015,2,4398638,13618,323,고정고객
16626,4164,2015,2,4426994,6253,708,고정고객
16630,4165,2015,2,11920530,61131,195,고정고객
16634,4166,2015,2,4050570,162023,25,고정고객
16638,4167,2015,2,5404424,13682,395,고정고객
16642,4168,2015,2,2185368,18061,121,고정고객
16646,4169,2015,2,10210561,32210,317,고정고객
16650,4170,2015,2,943170,2985,316,고정고객
16654,4171,2015,2,1032400,73743,14,고정고객
16658,4172,2015,2,4459788,8479,526,고정고객
16662,4173,2015,2,3446922,5803,594,고정고객
16666,4174,2015,2,45106700,205030,220,고정고객
16670,4175,2015,2,4447660,30256,147,고정고객
16674,4176,2015,2,703806,8909,79,고정고객
16678,4177,2015,2,12332130,63897,193,고정고객
16682,4178,2015,2,13420860,68474,196,고정고객
16686,4179,2015,2,3851499,7364,523,고정고객
16690,4180,2015,2,1612374,8311,194,고정고객
16694,4181,2015,2,2837109,18187,156,고정고객
16698,4182,2015,2,12467200,96645,129,고정고객
16702,4183,2015,2,2497091,6995,357,고정고객
16706,4184,2015,2,10294383,33315,309,고정고객
16710,4185,2015,2,5205782,7469,697,고정고객
16714,4186,2015,2,3464049,7232,479,고정고객
16718,4187,2015,2,611120,13889,44,고정고객
16722,4188,2015,2,1950245,4334,450,고정고객
16726,4189,2015,2,2287561,8318,275,고정고객
16730,4190,2015,2,6761595,29020,233,고정고객
16734,4191,2015,2,3233281,7484,432,고정고객
16738,4192,2015,2,6722920,58973,114,고정고객
16742,4193,2015,2,13518954,72683,186,고정고객
16746,4194,2015,2,2376960,4267,557,고정고객
16750,4195,2015,2,5899798,11683,505,고정고객
16754,4196,2015,2,1987156,6077,327,고정고객
16758,4197,2015,2,18609407,41354,450,고정고객
16762,4198,2015,2,6093600,17714,344,고정고객
16766,4199,2015,2,14605600,91859,159,고정고객
16770,4200,2015,2,57875200,205962,281,고정고객
16774,4201,2015,2,4344990,19484,223,고정고객
16778,4202,2015,2,3947739,8734,452,고정고객
16782,4203,2015,2,7454583,21360,349,고정고객
16786,4204,2015,2,18197060,96281,189,고정고객
16790,4205,2015,2,9388240,72217,130,고정고객
16794,4206,2015,2,2728529,7161,381,고정고객
16798,4207,2015,2,3608210,5820,620,고정고객
16802,4208,2015,2,2196848,4860,452,고정고객
16806,4209,2015,2,5494300,32130,171,고정고객
16810,4210,2015,2,5078020,31937,159,고정고객
16814,4211,2015,2,6574423,10921,602,고정고객
16818,4212,2015,2,53704230,162248,331,고정고객
16822,4213,2015,2,4147836,6228,666,고정고객
16826,4214,2015,2,6805360,40268,169,고정고객
16830,4215,2015,2,22784803,51202,445,고정고객
16834,4216,2015,2,2542041,8706,292,고정고객
16838,4217,2015,2,20637921,18559,1112,고정고객
16842,4218,2015,2,3416764,9361,365,고정고객
16846,4219,2015,2,2463543,8798,280,고정고객
16850,4220,2015,2,6113470,44624,137,고정고객
16854,4221,2015,2,4120796,9882,417,고정고객
16858,4222,2015,2,21238988,36619,580,고정고객
16862,4223,2015,2,3248211,4749,684,고정고객
16866,4224,2015,2,2081280,6869,303,고정고객
16870,4225,2015,2,2581680,4398,587,고정고객
16874,4226,2015,2,8427358,22533,374,고정고객
16878,4227,2015,2,1640296,11973,137,고정고객
16882,4228,2015,2,10831240,37093,292,고정고객
16886,4229,2015,2,10509780,24328,432,고정고객
16890,4230,2015,2,18286857,85055,215,고정고객
16894,4231,2015,2,5070240,27858,182,고정고객
16898,4232,2015,2,6443700,45061,143,고정고객
16902,4233,2015,2,2830620,6645,426,고정고객
16906,4234,2015,2,14132538,61446,230,고정고객
16910,4235,2015,2,4157011,9898,420,고정고객
16914,4236,2015,2,3030844,5729,529,고정고객
16918,4237,2015,2,26197266,70234,373,고정고객
16922,4238,2015,2,2852553,5728,498,고정고객
16926,4239,2015,2,2851720,7238,394,고정고객
16930,4240,2015,2,3501850,7403,473,고정고객
16934,4241,2015,2,4848940,10848,447,고정고객
16938,4242,2015,2,9578265,10798,887,고정고객
16942,4243,2015,2,8262162,11957,691,고정고객
16946,4244,2015,2,1533710,7445,206,고정고객
16950,4245,2015,2,2612505,4929,530,고정고객
16954,4246,2015,2,39594400,267530,148,고정고객
16958,4247,2015,2,1832420,5405,339,고정고객
16962,4248,2015,2,3603691,7122,506,고정고객
16966,4249,2015,2,4625218,9947,465,고정고객
16970,4250,2015,2,1697978,3259,521,고정고객
16974,4251,2015,2,61577840,157892,390,고정고객
16978,4252,2015,2,18186260,109556,166,고정고객
16982,4253,2015,2,3220196,9758,330,고정고객
16986,4254,2015,2,5120656,11585,442,고정고객
16990,4255,2015,2,33465257,221624,151,고정고객
16994,4256,2015,2,3409651,4857,702,고정고객
16998,4257,2015,2,2102699,5378,391,고정고객
17002,4258,2015,2,13894480,64927,214,고정고객
17006,4259,2015,2,11414630,92802,123,고정고객
17010,4260,2015,2,43498780,273577,159,고정고객
17014,4261,2015,2,24775625,59557,416,고정고객
17018,4262,2015,2,5784980,37322,155,고정고객
17022,4263,2015,2,5452018,30802,177,고정고객
17026,4264,2015,2,5438869,8975,606,고정고객
17030,4265,2015,2,2723528,4846,562,고정고객
17034,4266,2015,2,33436640,237139,141,고정고객
17038,4267,2015,2,17979820,51079,352,고정고객
17042,4268,2015,2,4452459,17739,251,고정고객
17046,4269,2015,2,2789489,12343,226,고정고객
17050,4270,2015,2,5140106,10260,501,고정고객
17054,4271,2015,2,8764450,14982,585,고정고객
17058,4272,2015,2,51394540,140807,365,고정고객
17062,4273,2015,2,5582008,8319,671,고정고객
17066,4274,2015,2,13556280,48589,279,고정고객
17070,4275,2015,2,7498478,11208,669,고정고객
17074,4276,2015,2,24257026,49809,487,고정고객
17078,4277,2015,2,6746308,16139,418,고정고객
17082,4278,2015,2,4268605,10973,389,고정고객
17086,4279,2015,2,912986,5567,164,고정고객
17090,4280,2015,2,3568108,4976,717,고정고객
17094,4281,2015,2,4701338,9403,500,고정고객
17098,4282,2015,2,3458798,7951,435,고정고객
17102,4283,2015,2,4058393,6075,668,고정고객
17106,4284,2015,2,3348451,11389,294,고정고객
17110,4285,2015,2,2053143,6416,320,고정고객
17114,4286,2015,2,3660217,5056,724,고정고객
17118,4287,2015,2,2456458,8650,284,고정고객
17122,4288,2015,2,4179494,11806,354,고정고객
17126,4289,2015,2,3584663,6506,551,고정고객
17129,4290,2015,2,3777995,9712,389,비고정고객
17133,4291,2015,2,4624221,14272,324,고정고객
17137,4292,2015,2,6837870,37778,181,고정고객
17141,4293,2015,2,25640521,38269,670,고정고객
17145,4294,2015,2,8771410,28479,308,고정고객
17149,4295,2015,2,3351403,7999,419,고정고객
17153,4296,2015,2,3669218,28444,129,고정고객
17157,4297,2015,2,9979256,18446,541,고정고객
17161,4298,2015,2,1195128,7811,153,고정고객
17165,4299,2015,2,4151098,16671,249,고정고객
17169,4300,2015,2,1687751,5800,291,고정고객
17173,4301,2015,2,1714895,5461,314,고정고객
17177,4302,2015,2,2272047,3021,752,고정고객
17181,4303,2015,2,8179061,44940,182,고정고객
17185,4304,2015,2,5476206,21308,257,고정고객
17189,4305,2015,2,1654140,4054,408,고정고객
17193,4306,2015,2,2165820,10514,206,고정고객
17197,4307,2015,2,11783053,26658,442,고정고객
17201,4308,2015,2,2505489,4247,590,고정고객
17205,4309,2015,2,9917340,37005,268,고정고객
17209,4310,2015,2,3387820,12319,275,고정고객
17213,4311,2015,2,2985745,5061,590,고정고객
17217,4312,2015,2,3165299,7344,431,고정고객
17221,4313,2015,2,4407664,6435,685,고정고객
17225,4314,2015,2,5248999,5845,898,고정고객
17229,4315,2015,2,3463548,13854,250,고정고객
17233,4316,2015,2,2980831,9903,301,고정고객
17237,4317,2015,2,5506535,9381,587,고정고객
17241,4318,2015,2,6470776,29413,220,고정고객
17245,4319,2015,2,5036359,7562,666,고정고객
17249,4320,2015,2,33698293,50447,668,고정고객
17253,4321,2015,2,5471904,10247,534,고정고객
17257,4322,2015,2,6902904,22933,301,고정고객
17261,4323,2015,2,2675180,3089,866,고정고객
17265,4324,2015,2,20488090,92289,222,고정고객
17269,4325,2015,2,12336555,27354,451,고정고객
17273,4326,2015,2,11613940,27263,426,고정고객
17277,4327,2015,2,25047170,95236,263,고정고객
17281,4328,2015,2,28559135,88969,321,고정고객
17285,4329,2015,2,15952130,83519,191,고정고객
17289,4330,2015,2,2233792,3851,580,고정고객
17293,4331,2015,2,3336118,6529,511,고정고객
17297,4332,2015,2,44858300,270231,166,고정고객
17301,4333,2015,2,2558219,5827,439,고정고객
17305,4334,2015,2,2953998,8844,334,고정고객
17309,4335,2015,2,5982346,12865,465,고정고객
17313,4336,2015,2,3297366,7377,447,고정고객
17317,4337,2015,2,1678578,4476,375,고정고객
17321,4338,2015,2,8116220,73119,111,고정고객
17325,4339,2015,2,7696170,10917,705,고정고객
17329,4340,2015,2,46306810,231534,200,고정고객
17333,4341,2015,2,25850180,119125,217,고정고객
17337,4342,2015,2,6624987,43301,153,고정고객
17341,4343,2015,2,3041021,11058,275,고정고객
17345,4344,2015,2,28156494,117810,239,고정고객
17349,4345,2015,2,15839083,32658,485,고정고객
17353,4346,2015,2,2553410,8775,291,고정고객
17357,4347,2015,2,15834260,45112,351,고정고객
17361,4348,2015,2,38407340,184651,208,고정고객
17365,4349,2015,2,2624750,8720,301,고정고객
17369,4350,2015,2,12106610,26608,455,고정고객
17373,4351,2015,2,2342472,3626,646,고정고객
17377,4352,2015,2,2585263,4576,565,고정고객
17381,4353,2015,2,3943869,4205,938,고정고객
17385,4354,2015,2,4156294,11356,366,고정고객
17389,4355,2015,2,2405870,8531,282,고정고객
17393,4356,2015,2,7484022,36155,207,고정고객
17397,4357,2015,2,13650430,59093,231,고정고객
17401,4358,2015,2,3949881,36237,109,고정고객
17405,4359,2015,2,3639548,5090,715,고정고객
17409,4360,2015,2,15764862,46231,341,고정고객
17413,4361,2015,2,7823140,47413,165,고정고객
17417,4362,2015,2,16427816,82969,198,고정고객
17421,4363,2015,2,5204649,11540,451,고정고객
17425,4364,2015,2,3112159,17100,182,고정고객
17429,4365,2015,2,14286700,62661,228,고정고객
17433,4366,2015,2,1671292,6632,252,고정고객
17437,4367,2015,2,2311201,7337,315,고정고객
17441,4368,2015,2,4358090,27936,156,고정고객
17445,4369,2015,2,47496730,235132,202,고정고객
17449,4370,2015,2,3740090,4065,920,고정고객
17453,4371,2015,2,8177510,45431,180,고정고객
17457,4372,2015,2,5762552,8162,706,고정고객
17461,4373,2015,2,2886301,5951,485,고정고객
17465,4374,2015,2,4140859,8663,478,고정고객
17469,4375,2015,2,56976140,180877,315,고정고객
17473,4376,2015,2,3400210,16269,209,고정고객
17477,4377,2015,2,3363035,6381,527,고정고객
17481,4378,2015,2,10928740,40179,272,고정고객
17485,4379,2015,2,10682590,21981,486,고정고객
17489,4380,2015,2,3895817,13117,297,고정고객
17493,4381,2015,2,31968442,68898,464,고정고객
17497,4382,2015,2,11257460,99624,113,고정고객
17501,4383,2015,2,12391910,68087,182,고정고객
17505,4384,2015,2,22054620,149018,148,고정고객
17509,4385,2015,2,1813182,4401,412,고정고객
17513,4386,2015,2,5259611,6011,875,고정고객
17517,4387,2015,2,2686072,8394,320,고정고객
17521,4388,2015,2,7926599,29249,271,고정고객
17525,4389,2015,2,9679829,25951,373,고정고객
17529,4390,2015,2,205435,5707,36,고정고객
17533,4391,2015,2,5102061,18419,277,고정고객
17537,4392,2015,2,2658582,4942,538,고정고객
17541,4393,2015,2,2148403,9300,231,고정고객
17545,4394,2015,2,2396719,10466,229,고정고객
17549,4395,2015,2,2609558,5564,469,고정고객
17553,4396,2015,2,4742110,12646,375,고정고객
17557,4397,2015,2,257880,3632,71,고정고객
17561,4398,2015,2,4181055,13444,311,고정고객
17565,4399,2015,2,53362430,423511,126,고정고객
17569,4400,2015,2,2477342,4820,514,고정고객
17573,4401,2015,2,3188110,6338,503,고정고객
17577,4402,2015,2,4985440,13017,383,고정고객
17581,4403,2015,2,10362618,39856,260,고정고객
17585,4404,2015,2,2852505,10261,278,고정고객
17589,4405,2015,2,15154430,20342,745,고정고객
17593,4406,2015,2,6968360,39369,177,고정고객
17597,4407,2015,2,6712700,5703,1177,고정고객
17601,4408,2015,2,36054020,189758,190,고정고객
17605,4409,2015,2,21700060,113021,192,고정고객
17609,4410,2015,2,4809714,20912,230,고정고객
17613,4411,2015,2,6408051,11715,547,고정고객
17617,4412,2015,2,50243090,191038,263,고정고객
17621,4413,2015,2,2434799,8454,288,고정고객
17625,4414,2015,2,44907221,74845,600,고정고객
17629,4415,2015,2,7714772,14501,532,고정고객
17633,4416,2015,2,4604169,6180,745,고정고객
17637,4417,2015,2,14724155,55147,267,고정고객
17641,4418,2015,2,1930151,5814,332,고정고객
17647,4420,2015,2,5142528,8268,622,고정고객
17651,4421,2015,2,2600249,3114,835,고정고객
17655,4422,2015,2,33865017,138225,245,고정고객
17659,4423,2015,2,2944593,5008,588,고정고객
17663,4424,2015,2,5347114,10652,502,고정고객
17667,4425,2015,2,10764676,44482,242,고정고객
17671,4426,2015,2,5305579,9917,535,고정고객
17675,4427,2015,2,20120000,186296,108,고정고객
17679,4428,2015,2,42428010,126651,335,고정고객
17683,4429,2015,2,2695239,3812,707,고정고객
17687,4430,2015,2,14042582,39007,360,고정고객
17691,4431,2015,2,6709745,15215,441,고정고객
17695,4432,2015,2,12830777,75034,171,고정고객
17699,4433,2015,2,24122720,142738,169,고정고객
17703,4434,2015,2,2469692,9800,252,고정고객
17707,4435,2015,2,1076612,6408,168,고정고객
17711,4436,2015,2,5623250,11004,511,고정고객
17715,4437,2015,2,8307893,12164,683,고정고객
17719,4438,2015,2,21060740,102237,206,고정고객
17723,4439,2015,2,8352434,25082,333,고정고객
17727,4440,2015,2,2547550,3854,661,고정고객
17731,4441,2015,2,587000,73375,8,고정고객
17735,4442,2015,2,4607859,7693,599,고정고객
17739,4443,2015,2,6730804,14111,477,고정고객
17743,4444,2015,2,3229034,8073,400,고정고객
17747,4445,2015,2,7843119,16582,473,고정고객
17751,4446,2015,2,11585360,33875,342,고정고객
17755,4447,2015,2,3272508,6904,474,고정고객
17759,4448,2015,2,4694621,5365,875,고정고객
17763,4449,2015,2,7550440,38523,196,고정고객
17767,4450,2015,2,4451769,12435,358,고정고객
17771,4451,2015,2,2658065,8547,311,고정고객
17775,4452,2015,2,2431182,12729,191,고정고객
17779,4453,2015,2,8247522,29143,283,고정고객
17783,4454,2015,2,2275396,7956,286,고정고객
17787,4455,2015,2,5009753,18976,264,고정고객
17791,4456,2015,2,6943470,41578,167,고정고객
17795,4457,2015,2,2680123,5727,468,고정고객
17799,4458,2015,2,8860907,17139,517,고정고객
17803,4459,2015,2,3382638,10877,311,고정고객
17807,4460,2015,2,3880002,7935,489,고정고객
17811,4461,2015,2,2240659,26361,85,고정고객
17815,4462,2015,2,2089753,5277,396,고정고객
17819,4463,2015,2,7449770,45986,162,고정고객
17823,4464,2015,2,1364489,6997,195,고정고객
17827,4465,2015,2,51037250,331411,154,고정고객
17831,4466,2015,2,9304250,35648,261,고정고객
17835,4467,2015,2,3990932,9346,427,고정고객
17839,4468,2015,2,3048597,6613,461,고정고객
17843,4469,2015,2,6745143,9790,689,고정고객
17847,4470,2015,2,31302970,295311,106,고정고객
17851,4471,2015,2,12008317,70224,171,고정고객
17855,4472,2015,2,7078710,26712,265,고정고객
17859,4473,2015,2,17225380,173994,99,고정고객
17863,4474,2015,2,3355737,12857,261,고정고객
17867,4475,2015,2,19837464,73745,269,고정고객
17871,4476,2015,2,13353193,78089,171,고정고객
17875,4477,2015,2,3024522,6463,468,고정고객
17879,4478,2015,2,1790256,5392,332,고정고객
17883,4479,2015,2,3505720,34370,102,고정고객
17887,4480,2015,2,2577917,6856,376,고정고객
17891,4481,2015,2,27591783,85689,322,고정고객
17895,4482,2015,2,2905452,6195,469,고정고객
17899,4483,2015,2,10139884,40887,248,고정고객
17903,4484,2015,2,3559939,11125,320,고정고객
17907,4485,2015,2,12790140,57613,222,고정고객
17911,4486,2015,2,9910695,32601,304,고정고객
17915,4487,2015,2,19488114,34371,567,고정고객
17919,4488,2015,2,3110480,18738,166,고정고객
17923,4489,2015,2,3203435,7645,419,고정고객
17927,4490,2015,2,2538690,22667,112,고정고객
17931,4491,2015,2,1585531,7734,205,고정고객
17935,4492,2015,2,2551390,15187,168,고정고객
17939,4493,2015,2,4285155,15871,270,고정고객
17943,4494,2015,2,31060730,162622,191,고정고객
17947,4495,2015,2,7613240,26253,290,고정고객
17951,4496,2015,2,14992340,78085,192,고정고객
17955,4497,2015,2,3494993,5924,590,고정고객
17959,4498,2015,2,4128586,5940,695,고정고객
17963,4499,2015,2,20648040,63532,325,고정고객
17967,4500,2015,2,1892224,4233,447,고정고객
17971,4501,2015,2,7447700,31032,240,고정고객
17975,4502,2015,2,5354571,9153,585,고정고객
17979,4503,2015,2,3286881,9960,330,고정고객
17983,4504,2015,2,10513040,63332,166,고정고객
17987,4505,2015,2,3640603,12641,288,고정고객
17991,4506,2015,2,1847868,3898,474,고정고객
17995,4507,2015,2,2397040,7885,304,고정고객
17999,4508,2015,2,328600,9389,35,고정고객
18003,4509,2015,2,831828,3798,219,고정고객
18007,4510,2015,2,5617331,5507,1020,고정고객
18011,4511,2015,2,3977380,20293,196,고정고객
18015,4512,2015,2,8398620,25297,332,고정고객
18019,4513,2015,2,18469030,159216,116,고정고객
18023,4514,2015,2,3892664,8127,479,고정고객
18027,4515,2015,2,4276519,4598,930,고정고객
18031,4516,2015,2,1427388,4378,326,고정고객
18035,4517,2015,2,46798490,205257,228,고정고객
18039,4518,2015,2,13862170,100451,138,고정고객
18043,4519,2015,2,14238850,56503,252,고정고객
18047,4520,2015,2,22706340,141033,161,고정고객
18051,4521,2015,2,5335892,10801,494,고정고객
18055,4522,2015,2,4686566,10700,438,고정고객
18059,4523,2015,2,21613210,186321,116,고정고객
18063,4524,2015,2,2881854,9149,315,고정고객
18067,4525,2015,2,28419622,116953,243,고정고객
18071,4526,2015,2,3159237,4787,660,고정고객
18075,4527,2015,2,16479521,82398,200,고정고객
18079,4528,2015,2,2849467,6916,412,고정고객
18083,4529,2015,2,1974324,5155,383,고정고객
18087,4530,2015,2,3164980,7128,444,고정고객
18091,4531,2015,2,2572785,10332,249,고정고객
18095,4532,2015,2,13887010,73090,190,고정고객
18099,4533,2015,2,2048035,5185,395,고정고객
18102,4534,2015,2,2566856,5768,445,비고정고객
18106,4535,2015,2,7769970,20943,371,고정고객
18110,4536,2015,2,17956100,77397,232,고정고객
18114,4537,2015,2,25606742,138415,185,고정고객
18118,4538,2015,2,48830600,105466,463,고정고객
18122,4539,2015,2,18168251,75701,240,고정고객
18126,4540,2015,2,2875412,8383,343,고정고객
18130,4541,2015,2,5259990,8130,647,고정고객
18134,4542,2015,2,17174076,65550,262,고정고객
18138,4543,2015,2,3788769,10794,351,고정고객
18142,4544,2015,2,3611197,5218,692,고정고객
18146,4545,2015,2,20316551,148296,137,고정고객
18150,4546,2015,2,16044217,61237,262,고정고객
18154,4547,2015,2,10823870,24769,437,고정고객
18158,4548,2015,2,8427209,50162,168,고정고객
18162,4549,2015,2,4589662,8437,544,고정고객
18166,4550,2015,2,5252510,25622,205,고정고객
18170,4551,2015,2,8596134,6737,1276,고정고객
18174,4552,2015,2,18721746,86275,217,고정고객
18178,4553,2015,2,1197898,10152,118,고정고객
18182,4554,2015,2,1614460,4260,379,고정고객
18186,4555,2015,2,3398930,9389,362,고정고객
18190,4556,2015,2,2255859,4749,475,고정고객
18194,4557,2015,2,2825210,8969,315,고정고객
18198,4558,2015,2,1364800,8322,164,고정고객
18202,4559,2015,2,3026928,9009,336,고정고객
18206,4560,2015,2,13665247,53172,257,고정고객
18210,4561,2015,2,17068370,54882,311,고정고객
18214,4562,2015,2,4928482,8542,577,고정고객
18218,4563,2015,2,40286034,117795,342,고정고객
18222,4564,2015,2,2865899,16192,177,고정고객
18226,4565,2015,2,3727363,12342,302,고정고객
18230,4566,2015,2,14928826,19439,768,고정고객
18234,4567,2015,2,6195421,9635,643,고정고객
18238,4568,2015,2,846590,16932,50,고정고객
18242,4569,2015,2,3720421,4403,845,고정고객
18246,4570,2015,2,2633793,6226,423,고정고객
18250,4571,2015,2,4496340,22709,198,고정고객
18254,4572,2015,2,11249314,30990,363,고정고객
18258,4573,2015,2,3440956,14458,238,고정고객
18262,4574,2015,2,8212811,10597,775,고정고객
18266,4575,2015,2,5288500,28281,187,고정고객
18270,4576,2015,2,11344868,51103,222,고정고객
18274,4577,2015,2,2702035,7527,359,고정고객
18278,4578,2015,2,1022826,4316,237,고정고객
18282,4579,2015,2,5618950,32859,171,고정고객
18286,4580,2015,2,3767535,18289,206,고정고객
18290,4581,2015,2,2319116,7386,314,고정고객
18294,4582,2015,2,10262200,58308,176,고정고객
18298,4583,2015,2,84655990,233212,363,고정고객
18302,4584,2015,2,7996284,12897,620,고정고객
18306,4585,2015,2,2942493,12059,244,고정고객
18310,4586,2015,2,3952355,18130,218,고정고객
18314,4587,2015,2,15356510,72780,211,고정고객
18318,4588,2015,2,29102370,164420,177,고정고객
18322,4589,2015,2,24067660,146754,164,고정고객
18326,4590,2015,2,2592868,8003,324,고정고객
18330,4591,2015,2,7214090,17383,415,고정고객
18334,4592,2015,2,10313690,52089,198,고정고객
18338,4593,2015,2,4240768,12328,344,고정고객
18342,4594,2015,2,3903881,8099,482,고정고객
18346,4595,2015,2,1950894,9032,216,고정고객
18350,4596,2015,2,7925303,10019,791,고정고객
18354,4597,2015,2,7061953,41298,171,고정고객
18358,4598,2015,2,3293196,8621,382,고정고객
18362,4599,2015,2,8880340,31829,279,고정고객
18366,4600,2015,2,4070011,6543,622,고정고객
18370,4601,2015,2,7055636,32817,215,고정고객
18374,4602,2015,2,1327961,4298,309,고정고객
18378,4603,2015,2,4542940,4149,1095,고정고객
18382,4604,2015,2,3653175,5544,659,고정고객
18386,4605,2015,2,11488180,56040,205,고정고객
18390,4606,2015,2,27684796,89886,308,고정고객
18394,4607,2015,2,6282353,10084,623,고정고객
18398,4608,2015,2,8080930,39038,207,고정고객
18402,4609,2015,2,6206569,13177,471,고정고객
18406,4610,2015,2,18563495,76080,244,고정고객
18410,4611,2015,2,12903638,26227,492,고정고객
18414,4612,2015,2,14973200,114299,131,고정고객
18418,4613,2015,2,3631888,9409,386,고정고객
18422,4614,2015,2,25718674,98539,261,고정고객
18426,4615,2015,2,3023480,34358,88,고정고객
18430,4616,2015,2,2848040,16558,172,고정고객
18434,4617,2015,2,10952920,20283,540,고정고객
18438,4618,2015,2,7473800,62805,119,고정고객
18442,4619,2015,2,2322417,6311,368,고정고객
